"id","contaminant","incident_url","date_reported","date_incident","county","latitude","longitude","volume","units","contained","created_at","updated_at"
11474,"Diesel Fuel","EIR4165","2016-07-13","2016-07-13","Burleigh",46.83657,-100.58388,40,"gallons","Yes","2017-03-11 23:36:31.370898","2017-03-11 23:36:31.370898"
11472,"H2S","EIR4167","2016-07-14","2016-07-14","McKenzie",47.82206,-102.87177,," ","Yes","2017-03-11 23:36:31.01208","2017-03-11 23:36:31.01208"
11475,"FRESH WATER/ SALT WATER","EIR4166","2016-07-14","2016-07-13","McKenzie",47.82206,-102.87177,85,"gallons","Yes","2017-03-11 23:36:31.374948","2017-03-11 23:36:31.374948"
11470,"Liquid 28% Nitrogen (80%) Thiosulfate (18%) Boron (2%)","EIR4169","2016-07-15","2016-07-15","Emmons",46.52173,-100.5344,500,"gallons","No","2017-03-11 23:36:31.007533","2017-03-11 23:36:31.007533"
11473,"Hydraulic Fluid","EIR4168","2016-07-15","2016-07-14","Mountrail",48.3133,-102.53102,3,"gallons","Yes","2017-03-11 23:36:31.365722","2017-03-11 23:36:31.365722"
11469,"Methane","EIR4171","2016-07-18","2016-07-18","Mountrail",48.14,-102.67,900,"pounds","No","2017-03-11 23:36:31.005124","2017-03-11 23:36:31.005124"
11471,"Diesel Fuel","EIR4170","2016-07-18","2016-07-15","Cass",46.88473,-96.82505,25,"gallons","Yes","2017-03-11 23:36:31.009796","2017-03-11 23:36:31.009796"
11479,"Antifreeze","EIR4172","2016-07-18","2016-07-09","McKenzie",47.86842,-103.19366,," ","Yes","2017-03-11 23:36:31.387586","2017-03-11 23:36:31.387586"
11468,"Transformer miner oil","EIR4173","2016-07-19","2016-07-19","Richland",46.53665,-97.21805,5,"gallons","Yes","2017-03-11 23:36:31.002174","2017-03-11 23:36:31.002174"
11467,"Crude oil","EIR4174","2016-07-20","2016-07-19","Billings",46.87101,-103.38931,1,"barrels","Yes","2017-03-11 23:36:30.999857","2017-03-11 23:36:30.999857"
11476,"magnesium chloride for dust control","EIR4175","2016-07-21","2016-07-12","McKenzie",47.80342,-102.94059,," ","Yes","2017-03-11 23:36:31.378772","2017-03-11 23:36:31.378772"
11466,"#2 clear diesel and Premium lead free gasoline","EIR4176","2016-07-23","2016-07-23","Grand Forks",48.07441,-97.16906,," ","Yes","2017-03-11 23:36:30.997505","2017-03-11 23:36:30.997505"
11465,"Used Motor oil, Anti Freeze, 15w 40, transmission fluid","EIR4177","2016-07-25","2016-07-25","McKenzie",47.90189,-103.09245,50,"gallons","Yes","2017-03-11 23:36:30.994707","2017-03-11 23:36:30.994707"
11462,"Heating Oil","EIR4179","2016-07-26","2016-07-28","Divide",48.91493,-103.29284,5000,"gallons","Yes","2017-03-11 23:36:30.981034","2017-03-11 23:36:30.981034"
11461,"gasoline odors from groundwater entering the stations basement","EIR4178","2016-07-28","2016-07-28","Nelson",48.02049,-98.12402,0,"gallons","No","2017-03-11 23:36:30.975326","2017-03-11 23:36:30.975326"
11460,"Mineral oil","EIR4180","2016-07-29","2016-07-29","Cass",46.79626,-96.89148,1,"gallons","Yes","2017-03-11 23:36:30.970692","2017-03-11 23:36:30.970692"
11458,"Production Water","EIR4181","2016-07-31","2016-07-30","Dunn",47.44345,-102.29174,," ","Yes","2017-03-11 23:36:30.960987","2017-03-11 23:36:30.960987"
11457,"Crude Oil","EIR4183","2016-08-01","2016-07-31","Mountrail",48.0661,-102.34873,1,"barrels","Yes","2017-03-11 23:36:30.485609","2017-03-11 23:36:30.485609"
11463,"mogas","EIR4182","2016-08-01","2016-07-27","Ward",48.4153,-101.3336,300,"gallons","Yes","2017-03-11 23:36:30.985417","2017-03-11 23:36:30.985417"
11454,"heating oil","EIR4184","2016-08-02","2016-08-02","Divide",48.94325,-103.29621,," ","No","2017-03-11 23:36:30.47832","2017-03-11 23:36:30.47832"
11455,"heating oil","EIR4185","2016-08-02","2016-08-02","Divide",48.91325,-103.29423,," ","No","2017-03-11 23:36:30.480573","2017-03-11 23:36:30.480573"
11452,"Anhydrous Ammonia, CAS 7664-41-7","EIR4192","2016-08-04","2016-08-04","Grand Forks",47.9341,-97.08289,455,"pounds","Yes","2017-03-11 23:36:30.473581","2017-03-11 23:36:30.473581"
11453,"~1/3 cu. yd. ready mix concrete; ~ 1 qt.hydraulic fluid; <1 pt. vehicle engine oil","EIR4186","2016-08-04","2016-08-03","McKenzie",48.00236,-103.19835,," ","Yes","2017-03-11 23:36:30.475929","2017-03-11 23:36:30.475929"
11451,"Produced Water","EIR4187","2016-08-05","2016-08-04","Dunn",47.63654,-102.50472,100,"barrels","Yes","2017-03-11 23:36:30.47109","2017-03-11 23:36:30.47109"
11464,"fly ash from the coal creek generationg station","EIR4188","2016-08-05","2016-07-25","McLean",47.45647,-101.13705,80000,"pounds","Yes","2017-03-11 23:36:30.991471","2017-03-11 23:36:30.991471"
11449,"used oil","EIR4189","2016-08-08","2016-08-04","McKenzie",47.59174,-103.99522,0,"gallons","Yes","2017-03-11 23:36:30.465896","2017-03-11 23:36:30.465896"
11450,"natural gas condensate","EIR4190","2016-08-08","2016-08-04","Williams",48.22741,-103.94106,10,"gallons","Yes","2017-03-11 23:36:30.468477","2017-03-11 23:36:30.468477"
11443,"Used motor oil","EIR4193","2016-08-10","2016-08-10","Burleigh",46.82568,-100.77718,1,"gallons","No","2017-03-11 23:36:30.443654","2017-03-11 23:36:30.443654"
11444,"Lube Oil","EIR4194","2016-08-10","2016-08-10","McKenzie",47.84974,-103.17874,2,"gallons","Yes","2017-03-11 23:36:30.448827","2017-03-11 23:36:30.448827"
11445,"Unknown","EIR4195","2016-08-10","2016-08-10","Grand Forks",47.93169,-97.04142,," ","Yes","2017-03-11 23:36:30.453183","2017-03-11 23:36:30.453183"
11448,"Diesel Fuel","EIR4191","2016-08-10","2016-08-08","McKenzie",47.69209,-103.26289,2,"gallons","Yes","2017-03-11 23:36:30.463186","2017-03-11 23:36:30.463186"
11442,"Mixture of diesel fuel and road tar","EIR4198","2016-08-11","2016-08-11","Grant",46.40081,-101.84376,10,"gallons","No","2017-03-11 23:36:29.984841","2017-03-11 23:36:29.984841"
11447,"Transformer Mineral Oil (0ppm PCB)","EIR4197","2016-08-11","2016-08-10","Bowman",46.14823,-103.14418,3,"gallons","Yes","2017-03-11 23:36:30.460106","2017-03-11 23:36:30.460106"
11456,"Diesel fuel","EIR4196","2016-08-11","2016-08-02","Dunn",47.32685,-102.75827,15,"gallons","Yes","2017-03-11 23:36:30.483063","2017-03-11 23:36:30.483063"
11459,"Diesel Fuel","EIR4199","2016-08-12","2016-07-30","McKenzie",47.72874,-102.9538,30,"gallons","Yes","2017-03-11 23:36:30.965466","2017-03-11 23:36:30.965466"
11486,"GRO (identified in one sample at 227 mg/kg)","EIR4200","2016-08-17","2016-07-01","Mountrail",47.95125,-102.13673,," ","Yes","2017-03-11 23:36:31.405747","2017-03-11 23:36:31.405747"
11441,"Sulphur","EIR4202","2016-08-18","2016-08-17","McHenry",47.87129,-100.21313,44000,"pounds","No","2017-03-11 23:36:29.982199","2017-03-11 23:36:29.982199"
11446,"old saltwater pipe from oilfield site","EIR4201","2016-08-18","2016-08-10","Renville",48.56039,-101.6618,," ","Yes","2017-03-11 23:36:30.456872","2017-03-11 23:36:30.456872"
11440,"#2 Diesel Fuel","EIR4203","2016-08-19","2016-08-18","McKenzie",47.59117,-103.99714,1,"gallons","Yes","2017-03-11 23:36:29.979752","2017-03-11 23:36:29.979752"
11438,"Methanol","EIR4204","2016-08-20","2016-08-20","McKenzie",47.75982,-102.97632,20,"gallons","Yes","2017-03-11 23:36:29.974972","2017-03-11 23:36:29.974972"
11439,"Produced water","EIR4205","2016-08-20","2016-08-20","Mountrail",48.1236,-102.23903,14,"barrels","No","2017-03-11 23:36:29.977227","2017-03-11 23:36:29.977227"
11436,"Transformer Oil (refined distillate oil) NON-PCB","EIR5205","2016-08-22","2016-08-21","Morton",46.85491,-100.92574,38,"gallons","Yes","2017-03-11 23:36:29.970325","2017-03-11 23:36:29.970325"
11434,"Hydraulic Fluid","EIR5206","2016-08-23","2016-08-22","Rolette",48.96943,-99.65389,10,"gallons","Yes","2017-03-11 23:36:29.965614","2017-03-11 23:36:29.965614"
11435,"Crude Oil","EIR5207","2016-08-23","2016-08-22","Billings",47.27094,-103.53207,2,"barrels","Yes","2017-03-11 23:36:29.968011","2017-03-11 23:36:29.968011"
11430,"Landfill Leachate (contains arsenic and selenium)","EIR5209","2016-08-26","2016-08-26","Mercer",47.3779,-101.82237,," ","Yes","2017-03-11 23:36:29.955273","2017-03-11 23:36:29.955273"
11437,"Crude Oil","EIR5210","2016-08-26","2016-08-21","McKenzie",47.97965,-103.66486,248,"barrels","Yes","2017-03-11 23:36:29.972752","2017-03-11 23:36:29.972752"
11487,"DRO (identified in one soil sample at 146 mg/kg) and GRO (identified in one soil sample at 1,190 mg/kg)","EIR5208","2016-08-26","2016-07-01","Mountrail",47.95146,-102.13319,," ","Yes","2017-03-11 23:36:31.408034","2017-03-11 23:36:31.408034"
11428,"Polyphosophoric Acid","EIR5214","2016-08-29","2016-08-29","Cass",46.88375,-96.90049,2,"gallons","Yes","2017-03-11 23:36:29.948796","2017-03-11 23:36:29.948796"
11431,"Natural Gas","EIR5211","2016-08-29","2016-08-26","Mountrail",48.2995,-102.68235,8741,"pounds","No","2017-03-11 23:36:29.957969","2017-03-11 23:36:29.957969"
11432,"Dyed Diesel","EIR5212","2016-08-29","2016-08-25","Mercer",47.2262,-101.784,99,"gallons","Yes","2017-03-11 23:36:29.960716","2017-03-11 23:36:29.960716"
11427,"Hydraulic Fluid","EIR5213","2016-08-30","2016-08-29","Morton",46.96413,-101.53664,5,"gallons","Yes","2017-03-11 23:36:29.586345","2017-03-11 23:36:29.586345"
10757,"Crude oil","EIR5215","2016-08-31","2010-04-17","McKenzie",47.97992,-103.66463,10,"barrels","Yes","2017-03-11 23:36:03.999151","2017-03-11 23:36:03.999151"
11425,"Petroleum products","EIR5223","2016-09-01","2016-09-02","Cass",47.10219,-97.21788,," ","No","2017-03-11 23:36:29.58166","2017-03-11 23:36:29.58166"
11429,"Gasoline and diesel","EIR5216","2016-09-05","2016-08-28","McHenry",48.05515,-100.93042,," ","No","2017-03-11 23:36:29.952545","2017-03-11 23:36:29.952545"
11424,"OIL","EIR5219","2016-09-06","2016-09-06","Grand Forks",47.94723,-97.09048,5,"gallons","Yes","2017-03-11 23:36:29.57932","2017-03-11 23:36:29.57932"
11426,"Crude Oil","EIR5217","2016-09-06","2016-08-30","McKenzie",47.88721,-102.94153,1,"gallons","Yes","2017-03-11 23:36:29.58401","2017-03-11 23:36:29.58401"
11433,"Water and crude oil mix.","EIR5218","2016-09-06","2016-08-25","Mountrail",48.33055,-102.2425,1,"barrels","Yes","2017-03-11 23:36:29.963203","2017-03-11 23:36:29.963203"
11422,"#2 clear diesel","EIR5220","2016-09-08","2016-09-08","Burleigh",47.14244,-100.79216,," ","Yes","2017-03-11 23:36:29.574443","2017-03-11 23:36:29.574443"
11420,"crude oil","EIR5221","2016-09-12","2016-09-10","McKenzie",47.67637,-103.29578,10,"barrels","Yes","2017-03-11 23:36:29.568904","2017-03-11 23:36:29.568904"
11418,"Low-octane gasoline","EIR5224","2016-09-13","2016-09-13","Cass",46.87889,-96.87762,0,"gallons","Yes","2017-03-11 23:36:29.564275","2017-03-11 23:36:29.564275"
11419,"Diesel Fuel","EIR5222","2016-09-13","2016-09-11","Williams",48.38837,-102.97001,25,"gallons","Yes","2017-03-11 23:36:29.566608","2017-03-11 23:36:29.566608"
11415,"Hydraulic Oil","EIR5225","2016-09-14","2016-09-13","Dunn",47.44103,-102.78409,5,"gallons","Yes","2017-03-11 23:36:29.556968","2017-03-11 23:36:29.556968"
11416,"natural gas condensate","EIR5226","2016-09-14","2016-09-13","Williams",48.2276,-103.94154,10,"gallons","Yes","2017-03-11 23:36:29.559384","2017-03-11 23:36:29.559384"
11417,"Crude Ol condensate","EIR5227","2016-09-14","2016-09-13","Williams",48.22745,-103.94106,1,"barrels","Yes","2017-03-11 23:36:29.561811","2017-03-11 23:36:29.561811"
11413,"Transformer Oil","EIR5229","2016-09-15","2016-09-15","Sargent",46.05134,-97.50878,," ","Yes","2017-03-11 23:36:29.549224","2017-03-11 23:36:29.549224"
11414,"Lube Oil","EIR5228","2016-09-15","2016-09-14","Morton",46.8246,-100.89719,10,"gallons","Yes","2017-03-11 23:36:29.553853","2017-03-11 23:36:29.553853"
11412,"Hydraulic Oil","EIR5230","2016-09-16","2016-09-16","McKenzie",47.59107,-103.99835,1,"gallons","Yes","2017-03-11 23:36:29.190598","2017-03-11 23:36:29.190598"
11411,"Crude oil","EIR5231","2016-09-17","2016-09-16","McKenzie",47.91962,-104.03001,4,"barrels","Yes","2017-03-11 23:36:29.188104","2017-03-11 23:36:29.188104"
11410,"It appears to be drilling mud dumped in a gravel pit and is being covered up with soil.","EIR5232","2016-09-20","2016-09-16","Divide",48.83544,-103.61346,," ","No","2017-03-11 23:36:29.185698","2017-03-11 23:36:29.185698"
11408,"Cationic Soap Solution","EIR5234","2016-09-22","2016-09-22","Cass",46.88378,-96.90048,8,"gallons","Yes","2017-03-11 23:36:29.180859","2017-03-11 23:36:29.180859"
11409,"Roadmaster Diesel","EIR5233","2016-09-22","2016-09-21","McIntosh",46.25078,-99.56783,20,"gallons","Yes","2017-03-11 23:36:29.183292","2017-03-11 23:36:29.183292"
11407,"Distillers Corn Oil","EIR5235","2016-09-23","2016-09-23","Stark",46.87802,-102.3028,86,"gallons","Yes","2017-03-11 23:36:29.178219","2017-03-11 23:36:29.178219"
11403,"PRODUCED SALT WATER","EIR5238","2016-09-26","2016-09-26","McKenzie",47.85081,-103.19461,210,"gallons","Yes","2017-03-11 23:36:29.165392","2017-03-11 23:36:29.165392"
11404,"Transformer Mineral Oil (0 ppm PCB on name plate)","EIR5239","2016-09-26","2016-09-26","Williams",48.16383,-103.63509,5,"gallons","Yes","2017-03-11 23:36:29.168808","2017-03-11 23:36:29.168808"
11405,"Diesel Fuel#2, Hydraulic Oil","EIR5236","2016-09-26","2016-09-25","McKenzie",47.80478,-103.41195,107,"gallons","Yes","2017-03-11 23:36:29.171963","2017-03-11 23:36:29.171963"
11406,"used oil","EIR5237","2016-09-26","2016-09-24","Mercer",47.27788,-101.78149,150,"gallons","Yes","2017-03-11 23:36:29.17458","2017-03-11 23:36:29.17458"
11400,"Sulfur Dioxide (SO2) release to air","EIR5240","2016-09-28","2016-09-28","Mercer",47.36315,-101.83173,1300,"pounds","No","2017-03-11 23:36:29.154814","2017-03-11 23:36:29.154814"
11401,"Buckaneer (glyphosate), Wheelhouse (surfactant)","EIR5245","2016-09-28","2016-09-28","Stark",46.92141,-102.5606,200,"gallons","No","2017-03-11 23:36:29.157868","2017-03-11 23:36:29.157868"
11398,"Diesel","EIR5242","2016-09-30","2016-09-30","Mountrail",48.33592,-102.23634,20,"gallons","Yes","2017-03-11 23:36:29.147326","2017-03-11 23:36:29.147326"
11402,"Sonalan HFP herbicide","EIR5241","2016-09-30","2016-09-27","Wells",47.77719,-99.94553,10,"gallons","Yes","2017-03-11 23:36:29.161772","2017-03-11 23:36:29.161772"
11397,"Diesel Fuel","EIR5243","2016-10-02","2016-10-01","Morton",46.82694,-100.88071,50,"gallons","Yes","2017-03-11 23:36:28.786365","2017-03-11 23:36:28.786365"
11399,"Hydraulic Oil","EIR5244","2016-10-03","2016-09-29","Cass",46.87793,-96.80857,11,"gallons","Yes","2017-03-11 23:36:29.151989","2017-03-11 23:36:29.151989"
11423,"Transformer oil","EIR5246","2016-10-03","2016-09-07","Wells",47.45802,-99.41476,," ","Yes","2017-03-11 23:36:29.576964","2017-03-11 23:36:29.576964"
11396,"Anhydrous Ammonia","EIR5247","2016-10-04","2016-10-04","Barnes",46.82156,-97.86309,650,"pounds","No","2017-03-11 23:36:28.783983","2017-03-11 23:36:28.783983"
11394,"Mineral oil","EIR5248","2016-10-12","2016-10-12","Grand Forks",48.00509,-97.1287,5,"gallons","Yes","2017-03-11 23:36:28.779176","2017-03-11 23:36:28.779176"
11393,"Bakken Crude Oil","EIR5249","2016-10-13","2016-10-12","Stark",46.85818,-102.90548,2,"gallons","No","2017-03-11 23:36:28.776754","2017-03-11 23:36:28.776754"
11395,"A combination of Engine Coolant Water and Lube Oil.  Approximately 40 Gallons of Coolant Water and 10 Gallons of Lube Oil","EIR5250","2016-10-14","2016-10-11","Ward",48.23701,-101.16595,50,"gallons","Yes","2017-03-11 23:36:28.781594","2017-03-11 23:36:28.781594"
11390,"Glyphosate (Roundup)","EIR5251","2016-10-18","2016-10-18","Sheridan",47.48579,-100.44107,200,"gallons","Yes","2017-03-11 23:36:28.768842","2017-03-11 23:36:28.768842"
11388,"oil based mud","EIR5252","2016-10-21","2016-10-21","McKenzie",47.85083,-102.71877,70,"barrels","No","2017-03-11 23:36:28.76314","2017-03-11 23:36:28.76314"
11389,"DIESEL","EIR5253","2016-10-21","2016-10-21","Stark",46.89975,-103.18751,,"gallons","Yes","2017-03-11 23:36:28.765975","2017-03-11 23:36:28.765975"
11392,"Phenol","EIR5254","2016-10-27","2016-10-12","Mercer",47.35753,-101.83942,1800,"pounds","Yes","2017-03-11 23:36:28.774393","2017-03-11 23:36:28.774393"
11387,"diesel fuel","EIR5255","2016-10-28","2016-10-26","Williams",48.198,-103.627,," ","Yes","2017-03-11 23:36:28.759929","2017-03-11 23:36:28.759929"
11385,"Drilling fluid (water) and coal from ground (from coal vein during boring)","EIR5257","2016-11-03","2016-11-02","McKenzie",48.0306,-102.80957,," ","Yes","2017-03-11 23:36:28.753047","2017-03-11 23:36:28.753047"
11391,"Crude Oil/Diluent","EIR5256","2016-11-03","2016-10-17","Walsh",48.44984,-98.21482,," ","Yes","2017-03-11 23:36:28.771303","2017-03-11 23:36:28.771303"
11383,"Clear diesel","EIR5259","2016-11-04","2016-11-04","Williams",48.51742,-103.59155,200,"gallons","Yes","2017-03-11 23:36:28.745526","2017-03-11 23:36:28.745526"
11384,"Natural gas vapors","EIR5260","2016-11-04","2016-11-03","Divide",48.66339,-103.11992,," ","Yes","2017-03-11 23:36:28.750327","2017-03-11 23:36:28.750327"
11386,"Crude Oil","EIR5258","2016-11-04","2016-11-02","Williams",48.6002,-103.95092,1,"barrels","Yes","2017-03-11 23:36:28.75618","2017-03-11 23:36:28.75618"
11382,"Frac Dirty water (primarily salt water)","EIR5261","2016-11-08","2016-11-05","McKenzie",47.81584,-102.71709,90,"barrels","Yes","2017-03-11 23:36:28.379682","2017-03-11 23:36:28.379682"
11381,"Nalco Corrosion Inhibitor 10488","EIR5262","2016-11-09","2016-11-08","Williams",48.08414,-103.79062,2,"gallons","Yes","2017-03-11 23:36:28.377399","2017-03-11 23:36:28.377399"
11378,"Diesel Fuel","EIR5263","2016-11-10","2016-11-10","Cass",46.87577,-96.84192,15,"gallons","Yes","2017-03-11 23:36:28.370164","2017-03-11 23:36:28.370164"
11379,"Diesel Fuel","EIR5264","2016-11-10","2016-11-10","Cass",46.91816,-96.82482,15,"gallons","Yes","2017-03-11 23:36:28.372598","2017-03-11 23:36:28.372598"
11380,"Diesel Fuel","EIR5265","2016-11-10","2016-11-09","Williams",48.16154,-103.26521,50,"gallons","No","2017-03-11 23:36:28.375065","2017-03-11 23:36:28.375065"
11377,"#2 Diesel","EIR5266","2016-11-11","2016-11-10","Divide",48.72169,-103.31166,4,"gallons","Yes","2017-03-11 23:36:28.367667","2017-03-11 23:36:28.367667"
11375,"Gasoline","EIR5267","2016-11-13","2016-11-13","Williams",48.14109,-103.67901,10,"gallons","Yes","2017-03-11 23:36:28.36241","2017-03-11 23:36:28.36241"
11374,"Diesel Fuel","EIR5269","2016-11-14","2016-11-13","Burke",48.80729,-102.13167,40,"gallons","Yes","2017-03-11 23:36:28.360033","2017-03-11 23:36:28.360033"
11376,"Deepwell injection water (salty water)","EIR5270","2016-11-14","2016-11-12","Mercer",47.35806,-101.83765,10000,"gallons","No","2017-03-11 23:36:28.364697","2017-03-11 23:36:28.364697"
11372,"fuel","EIR5272","2016-11-16","2016-11-15","McHenry",48.24261,-100.84521,," ","Yes","2017-03-11 23:36:28.355285","2017-03-11 23:36:28.355285"
11373,"Crude Oil","EIR5273","2016-11-16","2016-11-15","Williams",48.17556,-103.47247,1,"barrels","Yes","2017-03-11 23:36:28.357678","2017-03-11 23:36:28.357678"
11421,"Trade Name: FR-76   Placard 1823-Sodium Hydroxide    Chemical Family: Anionic Polymer Emulsion","EIR5271","2016-11-16","2016-09-09","Wells",47.45277,-99.73354,," ","Yes","2017-03-11 23:36:29.571218","2017-03-11 23:36:29.571218"
11371,"Diesel Fuel","EIR5274","2016-11-18","2016-11-18","Traill",47.40867,-97.06194,20,"gallons","Yes","2017-03-11 23:36:28.352678","2017-03-11 23:36:28.352678"
11370,"Vehicle Coolant","EIR5275","2016-11-22","2016-11-22","McKenzie",47.84981,-103.18266,2,"gallons","Yes","2017-03-11 23:36:28.34978","2017-03-11 23:36:28.34978"
11369,"Crude oil","EIR5276","2016-11-25","2016-11-24","Williams",48.28468,-102.92234,15,"gallons","Yes","2017-03-11 23:36:28.346632","2017-03-11 23:36:28.346632"
11368,"Mineral oil","EIR5277","2016-11-27","2016-11-26","Dunn",47.5172,-102.85065,," ","Yes","2017-03-11 23:36:28.342011","2017-03-11 23:36:28.342011"
11367,"crude oil","EIR5278","2016-12-01","2016-12-01","Mountrail",47.93406,-102.17171,20,"barrels","Yes","2017-03-11 23:36:27.873684","2017-03-11 23:36:27.873684"
11365,"Diesel","EIR5280","2016-12-03","2016-12-03","Dunn",47.44454,-102.79767,10,"gallons","Yes","2017-03-11 23:36:27.86809","2017-03-11 23:36:27.86809"
11366,"Production water","EIR5279","2016-12-03","2016-12-02","Dunn",47.4446,-102.81757,105,"barrels","Yes","2017-03-11 23:36:27.871162","2017-03-11 23:36:27.871162"
11363,"crude oil","EIR5282","2016-12-05","2016-12-05","Billings",47.1056,-103.3694,4200,"barrels","Yes","2017-03-11 23:36:27.863345","2017-03-11 23:36:27.863345"
11364,"Crude oil","EIR5281","2016-12-05","2016-12-03","Williams",48.2862,-103.0864,0,"barrels","Yes","2017-03-11 23:36:27.86566","2017-03-11 23:36:27.86566"
